11.000     130    3.69200e-08    2.30700e-08    7.84200e-08    4.90100e-08    1.87421e-07
11.000     140    4.13100e-08    2.58200e-08    8.73800e-08    5.46100e-08    2.09122e-07
11.000     150    4.54500e-08    2.84000e-08    9.58000e-08    5.98800e-08    2.29528e-07
11.000     160    4.88200e-08    3.05100e-08    1.02700e-07    6.41700e-08    2.46168e-07
11.000     170    5.10100e-08    3.18800e-08    1.07200e-07    6.69700e-08    2.57020e-07
11.000     180    5.17800e-08    3.23600e-08    1.08700e-07    6.79400e-08    2.60793e-07

12.000     20    2.89700e-08    1.81000e-08    6.09500e-08    3.80900e-08    1.46110e-07
12.000     30    2.69700e-08    1.68500e-08    5.68700e-08    3.55400e-08    1.36234e-07
12.000     40    2.45200e-08    1.53200e-08    5.18700e-08    3.24200e-08    1.24122e-07
12.000     50    2.19100e-08    1.36900e-08    4.65500e-08    2.90900e-08    1.11241e-07
12.000     60    1.94600e-08    1.21600e-08    4.15500e-08    2.59700e-08    9.91304e-08
12.000     70    1.74600e-08    1.09100e-08    3.74700e-08    2.34200e-08    8.92573e-08
12.000     80    1.61500e-08    1.00900e-08    3.48100e-08    2.17600e-08    8.28136e-08
12.000     90    1.57000e-08    9.81200e-09    3.38900e-08    2.11800e-08    8.05770e-08
12.000     100    1.61500e-08    1.00900e-08    3.48100e-08    2.17600e-08    8.28136e-08
12.000     110    1.74600e-08    1.09100e-08    3.74700e-08    2.34200e-08    8.92573e-08
12.000     120    1.94600e-08    1.21600e-08    4.15500e-08    2.59700e-08    9.91304e-08
12.000     130    2.19100e-08    1.36900e-08    4.65500e-08    2.90900e-08    1.11241e-07
12.000     140    2.45200e-08    1.53200e-08    5.18700e-08    3.24200e-08    1.24122e-07
12.000     150    2.69700e-08    1.68500e-08    5.68700e-08    3.55400e-08    1.36234e-07
12.000     160    2.89700e-08    1.81000e-08    6.09500e-08    3.80900e-08    1.46110e-07
12.000     170    3.02700e-08    1.89200e-08    6.36100e-08    3.97500e-08    1.52552e-07
12.000     180    3.07200e-08    1.92000e-08    6.45300e-08    4.03300e-08    1.54791e-07

13.000     20    1.79200e-08    1.12000e-08    3.77300e-08    2.35800e-08    9.04441e-08
13.000     30    1.66900e-08    1.04300e-08    3.52100e-08    2.20100e-08    8.43305e-08
13.000     40    1.51700e-08    9.48100e-09    3.21100e-08    2.00700e-08    7.68331e-08
13.000     50    1.35600e-08    8.47300e-09    2.88200e-08    1.80100e-08    6.88597e-08
13.000     60    1.20400e-08    7.52400e-09    2.57200e-08    1.60800e-08    6.13628e-08
13.000     70    1.08000e-08    6.75100e-09    2.32000e-08    1.45000e-08    5.52512e-08
13.000     80    9.99500e-09    6.24700e-09    2.15500e-08    1.34700e-08    5.12624e-08
13.000     90    9.71500e-09    6.07200e-09    2.09800e-08    1.31100e-08    4.98779e-08
13.000     100    9.99500e-09    6.24700e-09    2.15500e-08    1.34700e-08    5.12624e-08
13.000     110    1.08000e-08    6.75100e-09    2.32000e-08    1.45000e-08    5.52512e-08
13.000     120    1.20400e-08    7.52400e-09    2.57200e-08    1.60800e-08    6.13628e-08
13.000     130    1.35600e-08    8.47300e-09    2.88200e-08    1.80100e-08    6.88597e-08
13.000     140    1.51700e-08    9.48100e-09    3.21100e-08    2.00700e-08    7.68331e-08
13.000     150    1.66900e-08    1.04300e-08    3.52100e-08    2.20100e-08    8.43305e-08
13.000     160    1.79200e-08    1.12000e-08    3.77300e-08    2.35800e-08    9.04441e-08
13.000     170    1.87300e-08    1.17100e-08    3.93800e-08    2.46100e-08    9.44314e-08
13.000     180    1.90100e-08    1.18800e-08    3.99500e-08    2.49700e-08    9.58174e-08

14.000     20    1.14900e-08    7.18400e-09    2.42200e-08    1.51400e-08    5.80324e-08
14.000     30    1.07000e-08    6.68800e-09    2.26000e-08    1.41200e-08    5.41097e-08
14.000     40    9.72800e-09    6.08000e-09    2.06100e-08    1.28800e-08    4.92991e-08
14.000     50    8.69400e-09    5.43400e-09    1.85000e-08    1.15600e-08    4.41830e-08
14.000     60    7.72100e-09    4.82500e-09    1.65100e-08    1.03200e-08    3.93726e-08
14.000     70    6.92700e-09    4.33000e-09    1.48900e-08    9.30500e-09    3.54511e-08
14.000     80    6.41000e-09    4.00600e-09    1.38300e-08    8.64500e-09    3.28917e-08
14.000     90    6.23000e-09    3.89400e-09    1.34600e-08    8.41500e-09    3.20034e-08
14.000     100    6.41000e-09    4.00600e-09    1.38300e-08    8.64500e-09    3.28917e-08
14.000     110    6.92700e-09    4.33000e-09    1.48900e-08    9.30500e-09    3.54511e-08
14.000     120    7.72100e-09    4.82500e-09    1.65100e-08    1.03200e-08    3.93726e-08
14.000     130    8.69400e-09    5.43400e-09    1.85000e-08    1.15600e-08    4.41830e-08
14.000     140    9.72800e-09    6.08000e-09    2.06100e-08    1.28800e-08    4.92991e-08
14.000     150    1.07000e-08    6.68800e-09    2.26000e-08    1.41200e-08    5.41097e-08
14.000     160    1.14900e-08    7.18400e-09    2.42200e-08    1.51400e-08    5.80324e-08
14.000     170    1.20100e-08    7.50800e-09    2.52700e-08    1.58000e-08    6.05908e-08
14.000     180    1.21900e-08    7.62000e-09    2.56400e-08    1.60300e-08    6.14801e-08

15.000     20    7.60300e-09    4.75200e-09    1.60400e-08    1.00200e-08    3.84114e-08
15.000     30    7.07800e-09    4.42400e-09    1.49600e-08    9.35100e-09    3.58149e-08
15.000     40    6.43400e-09    4.02200e-09    1.36500e-08    8.52900e-09    3.26307e-08
15.000     50    5.75000e-09    3.59400e-09    1.22500e-08    7.65400e-09    2.92444e-08
15.000     60    5.10700e-09    3.19200e-09    1.09300e-08    6.83200e-09    2.60604e-08
15.000     70    4.58200e-09    2.86400e-09    9.85800e-09    6.16100e-09    2.34648e-08
15.000     80    4.24000e-09    2.65000e-09    9.15800e-09    5.72400e-09    2.17707e-08
15.000     90    4.12100e-09    2.57500e-09    8.91500e-09    5.57200e-09    2.11827e-08
15.000     100    4.24000e-09    2.65000e-09    9.15800e-09    5.72400e-09    2.17707e-08
15.000     110    4.58200e-09    2.86400e-09    9.85800e-09    6.16100e-09    2.34648e-08
15.000     120    5.10700e-09    3.19200e-09    1.09300e-08    6.83200e-09    2.60604e-08
15.000     130    5.75000e-09    3.59400e-09    1.22500e-08    7.65400e-09    2.92444e-08
15.000     140    6.43400e-09    4.02200e-09    1.36500e-08    8.52900e-09    3.26307e-08
15.000     150    7.07800e-09    4.42400e-09    1.49600e-08    9.35100e-09    3.58149e-08
15.000     160    7.60300e-09    4.75200e-09    1.60400e-08    1.00200e-08    3.84114e-08
15.000     170    7.94500e-09    4.96600e-09    1.67300e-08    1.04600e-08    4.01048e-08
15.000     180    8.06400e-09    5.04000e-09    1.69800e-08    1.06100e-08    4.06934e-08

